date,majority_sentiment,average_sentiment
2008-08-26,neutral,0.7699347138404846
2008-08-27,neutral,0.6882471919059754
2008-08-28,neutral,0.8957681854565939
2008-08-29,negative,0.8596854209899902
2008-09-02,positive,0.6508481502532959
2008-09-03,negative,0.7052728682756424
2008-09-04,negative,0.9099340438842773
2008-09-10,neutral,0.8011718742987689
2008-09-12,negative,0.7378922502199808
2008-09-13,neutral,0.7086478173732758
2008-09-15,neutral,0.6455157995223999
2008-09-17,negative,0.769650379816691
2008-09-22,negative,0.938230037689209
2008-09-24,negative,0.8395173450311025
2008-09-25,neutral,0.6555551290512085
2008-09-26,neutral,0.9114751815795898
2008-09-27,neutral,0.9207926392555237
2008-09-29,negative,0.9341511130332947
2008-10-01,neutral,0.8448412319024404
2008-10-02,neutral,0.8876526057720184
2008-10-06,positive,0.4425314664840698
2008-10-07,neutral,0.8974866271018982
2008-10-08,neutral,0.7471591919660568
2008-10-13,neutral,0.5343406796455383
2008-10-15,neutral,0.7848432064056396
2008-10-16,neutral,0.8789229691028595
2008-10-17,neutral,0.9349519610404968
2008-10-20,neutral,0.7594114989042282
2008-10-21,neutral,0.8183804154396057
2008-10-22,neutral,0.8097679734230041
2008-10-23,neutral,0.9204027056694031
2008-10-24,neutral,0.9056089520454407
2008-10-27,neutral,0.6089128653208414
2008-10-28,positive,0.6723155975341797
2008-10-29,neutral,0.8389867266019185
2008-10-30,neutral,0.8218039870262146
2008-10-31,positive,0.5458541512489319
2008-11-02,negative,0.6351535320281982
2008-11-03,positive,0.9288918673992157
2008-11-04,negative,0.8160669505596161
2008-11-05,neutral,0.7463711864418454
2008-11-06,negative,0.7563396096229553
2008-11-07,neutral,0.8438882678747177
2008-11-10,neutral,0.8731043934822083
2008-11-12,neutral,0.7296147669355074
2008-11-13,neutral,0.8094376921653748
2008-11-14,negative,0.6684121713042259
2008-11-17,neutral,0.5096883773803711
2008-11-18,neutral,0.9185479879379272
2008-11-19,neutral,0.8308378722932603
2008-11-20,neutral,0.8952706456184387
2008-11-21,neutral,0.8947141170501709
2008-11-22,positive,0.784376859664917
2008-11-24,neutral,0.9214417338371277
2008-11-25,positive,0.6178160309791565
2008-11-26,neutral,0.7929894192652269
2008-11-28,neutral,0.7973871827125549
2008-12-01,neutral,0.7213970025380453
2008-12-02,negative,0.8423107266426086
2008-12-03,neutral,0.8166440857781304
2008-12-04,neutral,0.7727253039677938
2008-12-05,positive,0.9198400378227234
2008-12-08,negative,0.43282973766326904
2008-12-09,neutral,0.9042035341262817
2008-12-10,neutral,0.6955214994294303
2008-12-11,neutral,0.785128653049469
2008-12-12,neutral,0.8258621543645859
2008-12-15,neutral,0.806498388449351
2008-12-17,neutral,0.7921681829861232
2008-12-18,neutral,0.8159660995006561
2008-12-19,positive,0.8784094154834747
2008-12-20,neutral,0.7692219614982605
2008-12-22,negative,0.6741045117378235
2008-12-23,neutral,0.8010867635409037
2009-01-01,neutral,0.6471856236457825
2009-01-07,neutral,0.749639205634594
2009-01-13,negative,0.6508010923862457
2009-01-14,neutral,0.752858579158783
2009-01-16,neutral,0.5320656895637512
2009-01-19,neutral,0.9207734763622284
2009-01-20,neutral,0.851047694683075
2009-01-21,neutral,0.8038953542709351
2009-01-26,neutral,0.6903272867202759
2009-01-28,negative,0.7331088980038961
2009-01-29,negative,0.5628671050071716
2009-02-02,neutral,0.8524619936943054
2009-02-03,neutral,0.5815666913986206
2009-02-04,neutral,0.7552535235881805
2009-02-05,neutral,0.8481781681378683
2009-02-08,negative,0.6308460831642151
2009-02-09,neutral,0.8340383768081665
2009-02-10,neutral,0.7515140473842621
2009-02-11,neutral,0.7682951211929321
2009-02-12,neutral,0.6560899615287781
2009-02-13,neutral,0.6135180592536926
2009-02-15,negative,0.4786992073059082
2009-02-16,positive,0.7039836645126343
2009-02-17,positive,0.6773806810379028
2009-02-18,neutral,0.78156258428798
2009-02-20,neutral,0.9091314971446991
2009-02-22,neutral,0.8237819075584412
2009-02-23,neutral,0.7793254852294922
2009-02-24,positive,0.7222590744495392
2009-02-25,neutral,0.7952921115435087
2009-02-26,neutral,0.9038504362106323
2009-03-01,neutral,0.7655569463968277
2009-03-02,neutral,0.5626372694969177
2009-03-03,neutral,0.8974890112876892
2009-03-04,neutral,0.7751497940013283
2009-03-05,negative,0.7568691571553549
2009-03-07,neutral,0.8904493451118469
2009-03-08,positive,0.9465823173522949
2009-03-09,neutral,0.8277976910273234
2009-03-10,positive,0.8018250862757365
2009-03-11,neutral,0.7835728302598
2009-03-12,neutral,0.9039312601089478
2009-03-13,neutral,0.7671616077423096
2009-03-15,positive,0.8436041474342346
2009-03-17,negative,0.8126659989356995
2009-03-18,neutral,0.7737789154052734
2009-03-19,positive,0.735415518283844
2009-03-20,neutral,0.6513668119907379
2009-03-21,neutral,0.8070340156555176
2009-03-23,negative,0.5276929140090942
2009-03-24,negative,0.6910658081372579
2009-03-25,neutral,0.7758852362632751
2009-03-26,neutral,0.8063062429428101
2009-03-27,negative,0.6839830875396729
2009-03-31,neutral,0.8319249749183655
2009-04-01,neutral,0.8268188900417752
2009-04-02,neutral,0.8307239711284637
2009-04-03,positive,0.7270273168881735
2009-04-06,neutral,0.8966594934463501
2009-04-07,negative,0.5892233848571777
2009-04-08,neutral,0.8572162985801697
2009-04-09,negative,0.9602300524711609
2009-04-15,neutral,0.8926230549812317
2009-04-20,neutral,0.9241379499435425
2009-04-21,neutral,0.7045971155166626
2009-04-22,neutral,0.8603314012289047
2009-04-24,neutral,0.8845266699790955
2009-04-27,neutral,0.6518527865409851
2009-04-29,neutral,0.8039540648460388
2009-04-30,neutral,0.8307294448216757
2009-05-04,neutral,0.932300329208374
2009-05-05,neutral,0.9023483395576477
2009-05-06,neutral,0.7352946996688843
2009-05-07,positive,0.7471662759780884
2009-05-11,neutral,0.7864863276481628
2009-05-12,neutral,0.8850321471691132
2009-05-13,neutral,0.7748161488109164
2009-05-15,neutral,0.8785059452056885
2009-05-19,neutral,0.8138660788536072
2009-05-26,neutral,0.8660798668861389
2009-05-27,neutral,0.7247548937797547
2009-05-29,positive,0.633456826210022
2009-06-03,neutral,0.8253923166881908
2009-06-04,neutral,0.6570385843515396
2009-06-05,positive,0.773209273815155
2009-06-06,neutral,0.9288955926895142
2009-06-08,negative,0.6912671327590942
2009-06-09,negative,0.5564616918563843
2009-06-10,neutral,0.8299803733825684
2009-06-12,neutral,0.6426268219947815
2009-06-16,neutral,0.9128761887550354
2009-06-17,neutral,0.7195432952472142
2009-06-19,neutral,0.8560933470726013
2009-06-24,neutral,0.8548231422901154
2009-06-25,neutral,0.8850312829017639
2009-06-30,negative,0.7072938978672028
2009-07-01,neutral,0.7888112200631036
2009-07-02,neutral,0.8901277780532837
2009-07-06,negative,0.5144979953765869
2009-07-07,positive,0.593519926071167
2009-07-08,neutral,0.7362536489963531
2009-07-10,negative,0.9257471263408661
2009-07-14,positive,0.603615403175354
2009-07-15,neutral,0.8700567682584127
2009-07-16,negative,0.8941046595573425
2009-07-22,neutral,0.7456787427266439
2009-07-24,neutral,0.5237181186676025
2009-07-28,neutral,0.9079964756965637
2009-07-29,neutral,0.8113241314888
2009-07-31,neutral,0.7777086893717448
2009-08-06,neutral,0.7495224475860596
2009-08-19,neutral,0.8245363831520081
2009-08-26,neutral,0.7570582926273346
2009-08-28,neutral,0.8256675601005554
2009-09-02,neutral,0.8564420342445374
2009-09-03,neutral,0.5876067280769348
2009-09-04,neutral,0.8839702606201172
2009-09-07,positive,0.8015666007995605
2009-09-09,negative,0.7350052446126938
2009-09-14,positive,0.926067054271698
2009-09-16,neutral,0.8506718575954437
2009-09-24,neutral,0.8218645950158437
2009-09-25,negative,0.7150119543075562
2009-09-27,positive,0.48788976669311523
2009-09-28,neutral,0.863983690738678
2009-09-30,negative,0.5643169283866882
2009-10-01,negative,0.7804253697395325
2009-10-02,neutral,0.6565873026847839
2009-10-07,negative,0.6933282613754272
2009-10-13,neutral,0.8523972034454346
2009-10-14,neutral,0.7862436274687449
2009-10-19,neutral,0.891471803188324
2009-10-20,negative,0.8366843909025192
2009-10-21,neutral,0.908393144607544
2009-10-22,neutral,0.8128670454025269
2009-10-26,neutral,0.9323111176490784
2009-10-27,neutral,0.7771822810173035
2009-11-04,neutral,0.8147245049476624
2009-11-05,neutral,0.9159274101257324
2009-11-10,negative,0.7950272262096405
2009-11-11,negative,0.8602579434712728
2009-11-13,negative,0.5098891854286194
2009-11-18,neutral,0.6798623353242874
2009-11-19,negative,0.8507163524627686
2009-11-25,neutral,0.9278640747070312
2009-12-01,positive,0.848320484161377
2009-12-03,neutral,0.9159274101257324
2009-12-09,neutral,0.8050855994224548
2009-12-10,neutral,0.8401622474193573
2009-12-11,neutral,0.7418302893638611
2009-12-15,neutral,0.9002366662025452
2009-12-16,neutral,0.878762423992157
2010-01-05,neutral,0.7583822011947632
2010-01-06,neutral,0.8198125511407852
2010-01-07,neutral,0.6221889853477478
2010-01-08,positive,0.5939246416091919
2010-01-10,neutral,0.9291661977767944
2010-01-13,neutral,0.8871028253010341
2010-01-14,neutral,0.920322597026825
2010-01-18,positive,0.9260783195495605
2010-01-19,negative,0.7704193890094757
2010-01-20,neutral,0.8144498864809672
2010-01-27,neutral,0.6699527601401011
2010-01-28,neutral,0.9294827580451965
2010-02-02,neutral,0.9153966307640076
2010-02-03,neutral,0.8290132709911892
2010-02-04,neutral,0.7864850759506226
2010-02-10,neutral,0.8366792698701223
2010-02-11,neutral,0.7007787624994913
2010-02-12,negative,0.5527632832527161
2010-02-15,neutral,0.7934145927429199
2010-02-16,neutral,0.6942184567451477
2010-02-17,neutral,0.6390459090471268
2010-02-22,neutral,0.9382067918777466
2010-02-24,neutral,0.7979822953542074
2010-02-25,negative,0.8629422187805176
2010-03-01,neutral,0.8364319801330566
2010-03-03,neutral,0.7127107232809067
2010-03-04,neutral,0.8056241154670716
2010-03-05,negative,0.8612722158432007
2010-03-07,negative,0.6114605069160461
2010-03-08,neutral,0.8656824231147766
2010-03-09,neutral,0.8257883489131927
2010-03-10,neutral,0.6859234656606402
2010-03-11,negative,0.7079306840896606
2010-03-15,positive,0.7489489714304606
2010-03-16,neutral,0.9045864343643188
2010-03-17,neutral,0.733542243639628
2010-03-18,neutral,0.8532937169075012
2010-03-19,neutral,0.6497838497161865
2010-03-21,neutral,0.8618993759155273
2010-03-22,positive,0.764208455880483
2010-03-23,neutral,0.884948343038559
2010-03-24,neutral,0.6835857970373971
2010-03-25,positive,0.8493228852748871
2010-03-26,positive,0.9451823830604553
2010-03-30,positive,0.5570361614227295
2010-03-31,neutral,0.7489039462346297
2010-04-02,positive,0.5256782174110413
2010-04-06,neutral,0.9142884016036987
2010-04-07,positive,0.6045003235340118
2010-04-08,positive,0.774911642074585
2010-04-11,neutral,0.8833085298538208
2010-04-14,neutral,0.8081421256065369
2010-04-15,negative,0.4784083962440491
2010-04-16,neutral,0.7397031287352244
2010-04-17,neutral,0.6434540152549744
2010-04-20,neutral,0.9061354398727417
2010-04-21,neutral,0.6997637252012888
2010-04-22,negative,0.9724751710891724
2010-04-23,neutral,0.6172454655170441
2010-04-26,positive,0.4874570965766907
2010-04-27,negative,0.9067810773849487
2010-04-28,neutral,0.7638052225112915
2010-04-29,positive,0.8905937671661377
2010-04-30,positive,0.5532267391681671
2010-05-01,negative,0.922126829624176
2010-05-02,positive,0.7655478119850159
2010-05-03,neutral,0.7934063076972961
2010-05-04,neutral,0.7009666562080383
2010-05-05,neutral,0.7270273310797555
2010-05-06,neutral,0.6791625022888184
2010-05-07,neutral,0.7381042093038559
2010-05-09,neutral,0.7361551597714424
2010-05-10,neutral,0.8908313810825348
2010-05-11,neutral,0.7639089226722717
2010-05-12,negative,0.8027896881103516
2010-05-17,negative,0.756747821966807
2010-05-18,neutral,0.7456480264663696
2010-05-19,neutral,0.7528982361157736
2010-05-20,neutral,0.7363340258598328
2010-05-21,neutral,0.602150042851766
2010-05-25,neutral,0.6089907884597778
2010-05-26,neutral,0.8957063555717468
2010-06-02,neutral,0.7646743605534235
2010-06-06,neutral,0.5084925889968872
2010-06-07,positive,0.7474814802408218
2010-06-08,neutral,0.5485481917858124
2010-06-09,neutral,0.7596775080476489
2010-06-14,neutral,0.8200860023498535
2010-06-15,positive,0.7185593545436859
2010-06-16,neutral,0.831242561340332
2010-06-17,neutral,0.9408971667289734
2010-06-21,neutral,0.6113475561141968
2010-06-22,neutral,0.8815516829490662
2010-06-23,negative,0.8703357577323914
2010-06-28,positive,0.8393723368644714
2010-06-30,neutral,0.8567206740379334
2010-07-02,neutral,0.6250147819519043
2010-07-06,neutral,0.884678840637207
2010-07-07,neutral,0.7004047185182571
2010-07-12,neutral,0.878068745136261
2010-07-14,negative,0.685623824596405
2010-07-15,positive,0.7220394015312195
2010-07-19,positive,0.7998514175415039
2010-07-20,neutral,0.7387590408325195
2010-07-21,neutral,0.842718760172526
2010-07-28,negative,0.7588606476783752
2010-07-29,neutral,0.8879134654998779
2010-08-04,neutral,0.7802999019622803
2010-08-05,neutral,0.8088485300540924
2010-08-09,neutral,0.8288113176822662
2010-08-10,negative,0.8690335750579834
2010-08-12,neutral,0.6156741678714752
2010-08-13,positive,0.9323979318141937
2010-08-24,neutral,0.8686420917510986
2010-09-01,negative,0.94878751039505
2010-09-02,neutral,0.8251006007194519
2010-09-06,neutral,0.8803125023841858
2010-09-07,neutral,0.6366488933563232
2010-09-08,neutral,0.6893533945083619
2010-09-09,neutral,0.9121696949005127
2010-09-15,negative,0.7326843440532684
2010-09-16,negative,0.917574942111969
2010-09-22,negative,0.8727987806002299
2010-09-23,neutral,0.8727641105651855
2010-09-28,positive,0.6968983113765717
2010-09-29,neutral,0.8161735302872128
2010-09-30,neutral,0.8268427848815918
2010-10-01,neutral,0.8995110392570496
2010-10-03,neutral,0.6992089748382568
2010-10-06,negative,0.5524245500564575
2010-10-13,negative,0.7781621515750885
2010-10-19,neutral,0.7758954167366028
2010-10-20,neutral,0.9245268702507019
2010-10-25,neutral,0.8478288650512695
2010-10-27,neutral,0.6033172210057577
2010-10-28,negative,0.8624628484249115
2010-10-29,neutral,0.9268172383308411
2010-11-01,positive,0.727940559387207
2010-11-03,neutral,0.8747045795122782
2010-11-05,neutral,0.8936673402786255
2010-11-08,neutral,0.8847916722297668
2010-11-09,positive,0.9482330083847046
2010-11-10,positive,0.7276796996593475
2010-11-12,negative,0.8401906192302704
2010-11-15,negative,0.8963349461555481
2010-11-16,neutral,0.8191732168197632
2010-11-17,neutral,0.7571501632531484
2010-11-18,neutral,0.7952935695648193
2010-11-19,neutral,0.6968517005443573
2010-11-21,neutral,0.8215051690737406
2010-11-22,neutral,0.733663409948349
2010-11-23,neutral,0.9412436485290527
2010-11-24,neutral,0.7406623438000679
2010-11-25,positive,0.877561092376709
2010-11-26,neutral,0.890499547123909
2010-11-28,neutral,0.6864346265792847
2010-11-29,neutral,0.7245842814445496
2010-11-30,positive,0.6710324883460999
2010-12-01,neutral,0.7694700956344604
2010-12-02,neutral,0.8208127617835999
2010-12-06,neutral,0.8059259355068207
2010-12-07,neutral,0.7363357245922089
2010-12-08,negative,0.7804577946662903
2010-12-09,positive,0.5570554733276367
2010-12-10,neutral,0.8017903566360474
2010-12-15,neutral,0.7745397835969925
2010-12-16,positive,0.9230404496192932
2010-12-17,positive,0.7746407389640808
2010-12-20,neutral,0.8362747728824615
2010-12-24,neutral,0.9324452877044678
2010-12-30,neutral,0.645609974861145
2010-12-31,neutral,0.7917428910732269
2011-01-05,neutral,0.8235737830400467
2011-01-10,neutral,0.4273754358291626
2011-01-12,neutral,0.6915223360061645
2011-01-13,negative,0.9216777682304382
2011-01-14,neutral,0.8576934933662415
2011-01-17,neutral,0.9017525315284729
2011-01-19,neutral,0.7032456199328104
2011-01-25,positive,0.9513421654701233
2011-01-26,negative,0.8188931941986084
2011-01-27,negative,0.6067466139793396
2011-01-28,neutral,0.8544560074806213
2011-01-29,positive,0.6410279870033264
2011-02-02,neutral,0.7649239003658295
2011-02-03,positive,0.6008250117301941
2011-02-04,negative,0.8421099781990051
2011-02-07,neutral,0.8441282510757446
2011-02-09,neutral,0.8486898371151516
2011-02-14,neutral,0.904105544090271
2011-02-16,neutral,0.8830848932266235
2011-02-19,neutral,0.5560669302940369
2011-02-22,negative,0.5876159071922302
2011-02-23,negative,0.7754058539867401
2011-02-26,neutral,0.8714788556098938
2011-02-27,neutral,0.8900744318962097
2011-02-28,neutral,0.9026850461959839
2011-03-01,positive,0.8418547511100769
2011-03-02,positive,0.8328319191932678
2011-03-05,positive,0.47149085998535156
2011-03-07,neutral,0.7302775382995605
2011-03-08,negative,0.6973712742328644
2011-03-09,neutral,0.8058269421259562
2011-03-10,neutral,0.7881079316139221
2011-03-11,positive,0.6521034985780716
2011-03-14,neutral,0.7206317782402039
2011-03-15,positive,0.6317815184593201
2011-03-16,neutral,0.7931532263755798
2011-03-21,negative,0.5591994822025299
2011-03-23,positive,0.7075677812099457
2011-03-24,positive,0.7319311499595642
2011-03-25,negative,0.5281736701726913
2011-03-30,neutral,0.7220596551895142
2011-03-31,neutral,0.8933802247047424
2011-04-06,neutral,0.6906424015760422
2011-04-08,neutral,0.7070675790309906
2011-04-09,neutral,0.5104222893714905
2011-04-13,neutral,0.7120157976945242
2011-04-18,neutral,0.5924410820007324
2011-04-19,neutral,0.8006799444556236
2011-04-20,neutral,0.8743657469749451
2011-04-21,neutral,0.8567847609519958
2011-04-26,negative,0.9733166098594666
2011-04-27,neutral,0.7135472059249878
2011-05-04,neutral,0.7251873731613159
2011-05-09,neutral,0.6488456130027771
2011-05-10,neutral,0.903553694486618
2011-05-11,negative,0.6732478737831116
2011-05-12,positive,0.4704175889492035
2011-05-13,positive,0.9052891135215759
2011-05-16,positive,0.9125219583511353
2011-05-17,negative,0.8923609852790833
2011-05-18,neutral,0.8361589213212332
2011-05-20,neutral,0.766316831111908
2011-05-21,neutral,0.5017855763435364
2011-05-24,neutral,0.8522316217422485
2011-05-25,neutral,0.8538177338513461
2011-05-27,neutral,0.8989591002464294
2011-05-28,negative,0.7469654381275177
2011-05-31,neutral,0.8845953643321991
2011-06-02,neutral,0.9283730387687683
2011-06-03,neutral,0.8781875967979431
2011-06-05,neutral,0.524668276309967
2011-06-06,neutral,0.6966496109962463
2011-06-08,negative,0.8641703128814697
2011-06-13,negative,0.9374492168426514
2011-06-15,neutral,0.7911269515752792
2011-06-20,neutral,0.7937547922134399
2011-06-21,neutral,0.8430865605672201
2011-06-22,neutral,0.7876837684048547
2011-06-23,positive,0.8430213034152985
2011-06-29,neutral,0.7607688903808594
2011-06-30,neutral,0.7234795391559601
2011-07-01,neutral,0.7275905311107635
2011-07-02,neutral,0.9276047348976135
2011-07-04,negative,0.5597937107086182
2011-07-06,neutral,0.8104788916451591
2011-07-10,neutral,0.9217901229858398
2011-07-11,positive,0.68083456158638
2011-07-12,neutral,0.818545937538147
2011-07-13,negative,0.7404240540095738
2011-07-14,positive,0.6832253336906433
2011-07-15,neutral,0.5756378769874573
2011-07-19,neutral,0.7983276758875165
2011-07-20,neutral,0.9274193346500397
2011-07-21,positive,0.8018224636713663
2011-07-22,negative,0.6660837531089783
2011-07-27,neutral,0.8589807152748108
2011-07-29,neutral,0.5201468467712402
2011-08-01,positive,0.7874467968940735
2011-08-02,neutral,0.9218133091926575
2011-08-03,neutral,0.6538276225328445
2011-08-04,neutral,0.8529804348945618
2011-08-05,neutral,0.8322990934054056
2011-08-07,neutral,0.8061002492904663
2011-08-08,neutral,0.6593602101008097
2011-08-09,positive,0.7726646661758423
2011-08-11,neutral,0.5423539280891418
2011-08-12,neutral,0.7225934863090515
2011-08-16,neutral,0.7547937432924906
2011-08-17,negative,0.9567814469337463
2011-08-19,neutral,0.9389237761497498
2011-08-23,negative,0.8830257654190063
2011-08-25,neutral,0.9302468299865723
2011-08-26,neutral,0.8800286054611206
2011-08-29,positive,0.5495055913925171
2011-08-31,negative,0.7411524483135769
2011-09-07,negative,0.8159940540790558
2011-09-08,negative,0.7787747383117676
2011-09-09,negative,0.7827423810958862
2011-09-12,negative,0.557357907295227
2011-09-14,neutral,0.7475252419710159
2011-09-15,negative,0.6965928077697754
2011-09-16,neutral,0.8347400625546774
2011-09-17,neutral,0.5341091156005859
2011-09-20,negative,0.9212325513362885
2011-09-21,neutral,0.8131565377116203
2011-09-26,neutral,0.908379077911377
2011-09-28,neutral,0.802421490351359
2011-09-29,negative,0.6018455922603607
2011-09-30,negative,0.5057516098022461
2011-10-03,neutral,0.81207315325737
2011-10-04,neutral,0.8885971506436666
2011-10-05,neutral,0.8121915459632874
2011-10-06,neutral,0.8087111711502075
2011-10-08,neutral,0.4608059227466583
2011-10-10,neutral,0.7756801247596741
2011-10-11,negative,0.6828061491250992
2011-10-12,neutral,0.7766945199532942
2011-10-13,neutral,0.8371202349662781
2011-10-14,neutral,0.8564778566360474
2011-10-15,negative,0.8884764313697815
2011-10-17,negative,0.7769618034362793
2011-10-18,positive,0.6279723644256592
2011-10-19,neutral,0.8055539263619317
2011-10-20,neutral,0.8105743527412415
2011-10-21,neutral,0.6534098088741302
2011-10-22,neutral,0.7172250747680664
2011-10-23,neutral,0.7672930955886841
2011-10-24,neutral,0.9191052317619324
2011-10-25,neutral,0.8758811354637146
2011-10-26,neutral,0.8179832339286804
2011-10-27,neutral,0.7395492568612099
2011-10-28,neutral,0.9147887229919434
2011-10-29,neutral,0.5708612203598022
2011-10-31,neutral,0.7830219268798828
2011-11-01,negative,0.8061155080795288
2011-11-02,neutral,0.7870294451713562
2011-11-03,neutral,0.8303651452064514
2011-11-04,neutral,0.6899995605150858
2011-11-07,positive,0.6799074014027914
2011-11-08,neutral,0.9287751317024231
2011-11-09,neutral,0.8055506902081626
2011-11-10,negative,0.8839277625083923
2011-11-11,negative,0.6040123701095581
2011-11-13,neutral,0.9313218593597412
2011-11-15,negative,0.597059816122055
2011-11-16,neutral,0.7711596488952637
2011-11-18,neutral,0.6888645688692728
2011-11-19,neutral,0.8865270614624023
2011-11-21,positive,0.5836667269468307
2011-11-22,positive,0.7039954960346222
2011-11-23,neutral,0.8010423694338117
2011-11-25,negative,0.5499265193939209
2011-11-28,neutral,0.7877117792765299
2011-11-29,neutral,0.8394327163696289
2011-11-30,neutral,0.7575723528862
2011-12-01,neutral,0.6951176226139069
2011-12-02,neutral,0.7357606291770935
2011-12-05,neutral,0.7317698001861572
2011-12-06,neutral,0.8400591313838959
2011-12-07,neutral,0.8128326088190079
2011-12-08,neutral,0.6730499863624573
2011-12-09,neutral,0.8381228744983673
2011-12-12,neutral,0.9148896932601929
2011-12-14,neutral,0.7902714014053345
2011-12-15,neutral,0.7564497987429301
2011-12-16,neutral,0.746698280175527
2011-12-19,neutral,0.9026096165180206
2011-12-20,neutral,0.8440243005752563
2011-12-21,neutral,0.9123483896255493
2011-12-23,neutral,0.9203590750694275
2011-12-24,neutral,0.8784708976745605
2011-12-28,neutral,0.7549894253412882
2011-12-30,neutral,0.8996966183185577
2011-12-31,neutral,0.9072037637233734
2012-01-03,neutral,0.8971351683139801
2012-01-04,neutral,0.8048951725165049
2012-01-05,negative,0.8731598556041718
2012-01-06,negative,0.6867141723632812
2012-01-09,neutral,0.6616540551185608
2012-01-10,neutral,0.7342383563518524
2012-01-11,neutral,0.8120340506235758
2012-01-14,negative,0.5881328582763672
2012-01-16,positive,0.8501405417919159
2012-01-17,neutral,0.4935866594314575
2012-01-18,neutral,0.8633355100949606
2012-01-19,neutral,0.8870060443878174
2012-01-21,neutral,0.9311089515686035
2012-01-23,positive,0.6576196551322937
2012-01-24,positive,0.633567750453949
2012-01-25,neutral,0.7823361754417419
2012-01-26,neutral,0.9204203486442566
2012-01-27,negative,0.5618844479322433
2012-01-30,neutral,0.7685496977397374
2012-02-01,negative,0.7669240662029811
2012-02-05,negative,0.9142522513866425
2012-02-06,neutral,0.5262110233306885
2012-02-07,neutral,0.4898594617843628
2012-02-08,neutral,0.8821216225624084
2012-02-09,neutral,0.5842908024787903
2012-02-10,neutral,0.8548302054405212
2012-02-13,negative,0.8127164244651794
2012-02-14,negative,0.7038821280002594
2012-02-15,neutral,0.7730411489804586
2012-02-21,negative,0.7880786061286926
2012-02-22,neutral,0.4753671884536743
2012-02-23,neutral,0.636320173740387
2012-02-24,neutral,0.858079195022583
2012-02-25,neutral,0.844298779964447
2012-02-27,neutral,0.4231509268283844
2012-02-28,neutral,0.7984534204006195
2012-02-29,neutral,0.8426634271939596
2012-03-01,positive,0.7245824337005615
2012-03-07,neutral,0.8649897575378418
2012-03-09,neutral,0.8118881583213806
2012-03-12,negative,0.7069432735443115
2012-03-13,negative,0.9261497855186462
2012-03-14,neutral,0.8914936184883118
2012-03-16,positive,0.7792070806026459
2012-03-21,neutral,0.8419621586799622
2012-03-22,negative,0.7128052711486816
2012-03-23,neutral,0.9050267338752747
2012-03-27,neutral,0.7403576970100403
2012-03-28,negative,0.838598370552063
2012-03-29,neutral,0.8775234222412109
2012-03-30,neutral,0.8255774974822998
2012-04-03,neutral,0.7364179889361063
2012-04-05,neutral,0.817636251449585
